dataset.train,dataset.test,nsamples.test,strata,pearson,spearman,cor_success,rmse,mae,coeff_det,ndcg10,ndcg20,ndcg50,ndcg100,time_per_fold,nsamples.train,regressor,markers,extra_covariates,repetition,folds
DaysToFlowering3 split=9 train,DaysToFlowering3 split=9 test,92,no_strata,0.857570694572321,0.886284120579527,1,14.2250285644814,10.5458866384851,0.715983749830314,0.88316575961655,0.894603454321555,0.956680294852523,0.971983192645116,49.4930000000004,831,KIN RKHS,NA,,4,0
DaysToFlowering3 split=9 train,DaysToFlowering3 split=9 test,92,no_strata,0.857618796127,0.886939165970631,1,14.1553827832005,10.5190564437761,0.718758030496947,0.883427007968231,0.895740689778296,0.956718026585759,0.972231901728612,6.04500000000007,831,KIN GBLUP,NA,,5,0
DaysToFlowering3 split=9 train,DaysToFlowering3 split=9 test,92,no_strata,0.854660982651032,0.884018434167945,1,14.3256898448442,10.6003025860025,0.711949931030576,0.881461004637649,0.894089825795684,0.955954206546586,0.971400055876772,50.5540000000001,831,KIN RKHS,NA,,5,0
Rosette Leaf number (RL) split=1 train,Rosette Leaf number (RL) split=1 test,85,no_strata,0.795084465000577,0.787755305237069,1,10.3892860207561,7.93494215633298,0.613304240905325,0.960852141047018,0.943675433963828,0.964013976256496,0.985102006899457,4.67699999999968,765,KIN GBLUP,NA,,1,0
Rosette Leaf number (RL) split=1 train,Rosette Leaf number (RL) split=1 test,85,no_strata,0.796360168031333,0.789025704930421,1,10.3897679608392,7.97509306464233,0.613268363847282,0.960852141047018,0.943675433963828,0.964017352261346,0.985132688389565,41.6880000000001,765,KIN RKHS,NA,,1,0
Rosette Leaf number (RL) split=1 train,Rosette Leaf number (RL) split=1 test,85,no_strata,0.795084465000577,0.787755305237069,1,10.3892860207561,7.93494215633298,0.613304240905325,0.960852141047018,0.943675433963828,0.964013976256496,0.985102006899457,4.76100000000042,765,KIN GBLUP,NA,,2,0
Rosette Leaf number (RL) split=1 train,Rosette Leaf number (RL) split=1 test,85,no_strata,0.795330699962775,0.788625040411749,1,10.4208055352711,7.99152899897233,0.610954329364023,0.961655872628418,0.946343684329798,0.964363047380886,0.985402731336898,42.1700000000001,765,KIN RKHS,NA,,2,0
Rosette Leaf number (RL) split=1 train,Rosette Leaf number (RL) split=1 test,85,no_strata,0.795084465000577,0.787755305237069,1,10.3892860207561,7.93494215633298,0.613304240905325,0.960852141047018,0.943675433963828,0.964013976256496,0.985102006899457,4.61700000000019,765,KIN GBLUP,NA,,3,0
Rosette Leaf number (RL) split=1 train,Rosette Leaf number (RL) split=1 test,85,no_strata,0.795392877176062,0.785067921270362,1,10.4104919825745,8.04056640285027,0.611724031368111,0.961655872628418,0.944082131053102,0.964142408205342,0.985158143173637,42.0410000000011,765,KIN RKHS,NA,,3,0
Rosette Leaf number (RL) split=1 train,Rosette Leaf number (RL) split=1 test,85,no_strata,0.795084465000577,0.787755305237069,1,10.3892860207561,7.93494215633298,0.613304240905325,0.960852141047018,0.943675433963828,0.964013976256496,0.985102006899457,4.61199999999917,765,KIN GBLUP,NA,,4,0
Rosette Leaf number (RL) split=1 train,Rosette Leaf number (RL) split=1 test,85,no_strata,0.795087221631197,0.788615268106415,1,10.4247602407414,8.01006283777932,0.610658986939802,0.961655872628418,0.944066670708862,0.960234102221712,0.985253298858856,41.4079999999994,765,KIN RKHS,NA,,4,0
Rosette Leaf number (RL) split=1 train,Rosette Leaf number (RL) split=1 test,85,no_strata,0.795084465000577,0.787755305237069,1,10.3892860207561,7.93494215633298,0.613304240905325,0.960852141047018,0.943675433963828,0.964013976256496,0.985102006899457,4.77700000000004,765,KIN GBLUP,NA,,5,0
Rosette Leaf number (RL) split=1 train,Rosette Leaf number (RL) split=1 test,85,no_strata,0.793871893340877,0.784784524415691,1,10.4425786110337,8.01841028282746,0.609326898522496,0.975647995036284,0.944626769875743,0.960458686969448,0.985353601485361,41.8140000000003,765,KIN RKHS,NA,,5,0
Rosette Leaf number (RL) split=10 train,Rosette Leaf number (RL) split=10 test,85,no_strata,0.807866533059635,0.813434771181486,1,9.35450837557131,6.99351512599477,0.639864293534622,0.878036993492268,0.933091753036147,0.943243361257677,0.968431498164336,4.66899999999987,765,KIN GBLUP,NA,,1,0
Rosette Leaf number (RL) split=10 train,Rosette Leaf number (RL) split=10 test,85,no_strata,0.809448723879772,0.819415334371816,1,9.35384277882398,7.04351798751732,0.639915540830018,0.878036993492268,0.935562251989753,0.943229654112061,0.96863657315638,41.7849999999999,765,KIN RKHS,NA,,1,0
Rosette Leaf number (RL) split=10 train,Rosette Leaf number (RL) split=10 test,85,no_strata,0.807866533059635,0.813434771181486,1,9.35450837557131,6.99351512599477,0.639864293534622,0.878036993492268,0.933091753036147,0.943243361257677,0.968431498164336,4.51600000000144,765,KIN GBLUP,NA,,2,0
Rosette Leaf number (RL) split=10 train,Rosette Leaf number (RL) split=10 test,85,no_strata,0.806102940389625,0.814441303875283,1,9.41119093541345,7.08865159918493,0.635486669555074,0.877116034667849,0.931962689695554,0.942493942929198,0.967973988759745,41.762999999999,765,KIN RKHS,NA,,2,0
Rosette Leaf number (RL) split=10 train,Rosette Leaf number (RL) split=10 test,85,no_strata,0.807866533059635,0.813434771181486,1,9.35450837557131,6.99351512599477,0.639864293534622,0.878036993492268,0.933091753036147,0.943243361257677,0.968431498164336,4.68299999999908,765,KIN GBLUP,NA,,3,0
Rosette Leaf number (RL) split=10 train,Rosette Leaf number (RL) split=10 test,85,no_strata,0.807162455597127,0.814734468737554,1,9.39085918570383,7.07546269838985,0.637059942981018,0.877116034667849,0.932430447893233,0.942880789476855,0.96819523853302,41.9689999999991,765,KIN RKHS,NA,,3,0
Rosette Leaf number (RL) split=10 train,Rosette Leaf number (RL) split=10 test,85,no_strata,0.807866533059635,0.813434771181486,1,9.35450837557131,6.99351512599477,0.639864293534622,0.878036993492268,0.933091753036147,0.943243361257677,0.968431498164336,4.59599999999955,765,KIN GBLUP,NA,,4,0
Rosette Leaf number (RL) split=10 train,Rosette Leaf number (RL) split=10 test,85,no_strata,0.805509284836805,0.811382617145588,1,9.41939016470144,7.07304473281885,0.634851249379845,0.877116034667849,0.932690828017286,0.93168909889064,0.968164762898568,42.5679999999993,765,KIN RKHS,NA,,4,0
Rosette Leaf number (RL) split=10 train,Rosette Leaf number (RL) split=10 test,85,no_strata,0.807866533059635,0.813434771181486,1,9.35450837557131,6.99351512599477,0.639864293534622,0.878036993492268,0.933091753036147,0.943243361257677,0.968431498164336,5.33600000000115,765,KIN GBLUP,NA,,5,0
Rosette Leaf number (RL) split=10 train,Rosette Leaf number (RL) split=10 test,85,no_strata,0.807005269941868,0.815037405761901,1,9.39329990550833,7.05765407867951,0.636871259478598,0.877116034667849,0.935161326970892,0.942975896013445,0.968283884859123,42.4750000000004,765,KIN RKHS,NA,,5,0
Rosette Leaf number (RL) split=2 train,Rosette Leaf number (RL) split=2 test,85,no_strata,0.771320781935285,0.748713790171321,1,11.4081223994487,9.45236066287776,0.571797733377263,0.886240124551208,0.909047249720739,0.914218172881358,0.964362922545724,4.58599999999933,765,KIN GBLUP,NA,,1,0
Rosette Leaf number (RL) split=2 train,Rosette Leaf number (RL) split=2 test,85,no_strata,0.770021948693468,0.747765927503002,1,11.4728238113895,9.48993673831039,0.56692684299724,0.861926398951532,0.908392846229243,0.913878734072716,0.964097129464951,41.887999999999,765,KIN RKHS,NA,,1,0
Rosette Leaf number (RL) split=2 train,Rosette Leaf number (RL) split=2 test,85,no_strata,0.771320781935285,0.748713790171321,1,11.4081223994487,9.45236066287776,0.571797733377263,0.886240124551208,0.909047249720739,0.914218172881358,0.964362922545724,4.5570000000007,765,KIN GBLUP,NA,,2,0
Rosette Leaf number (RL) split=2 train,Rosette Leaf number (RL) split=2 test,85,no_strata,0.770776669424602,0.749075346034494,1,11.4342599755775,9.50583460943523,0.569833345137193,0.886817668930088,0.909696792871884,0.91460265290208,0.964701878494468,41.2649999999994,765,KIN RKHS,NA,,2,0
Rosette Leaf number (RL) split=2 train,Rosette Leaf number (RL) split=2 test,85,no_strata,0.771320781935285,0.748713790171321,1,11.4081223994487,9.45236066287776,0.571797733377263,0.886240124551208,0.909047249720739,0.914218172881358,0.964362922545724,4.72199999999975,765,KIN GBLUP,NA,,3,0
Rosette Leaf number (RL) split=2 train,Rosette Leaf number (RL) split=2 test,85,no_strata,0.770634023511607,0.749378271217153,1,11.4524069066321,9.49725784262129,0.568466855460134,0.861348854572651,0.908376550677344,0.91381988354597,0.964085741474504,42.2430000000004,765,KIN RKHS,NA,,3,0
Rosette Leaf number (RL) split=2 train,Rosette Leaf number (RL) split=2 test,85,no_strata,0.771320781935285,0.748713790171321,1,11.4081223994487,9.45236066287776,0.571797733377263,0.886240124551208,0.909047249720739,0.914218172881358,0.964362922545724,4.58500000000095,765,KIN GBLUP,NA,,4,0
Rosette Leaf number (RL) split=2 train,Rosette Leaf number (RL) split=2 test,85,no_strata,0.770603415652014,0.750619287288045,1,11.458062759339,9.49862139889578,0.568040518778397,0.861926398951532,0.907967033894472,0.924764584545572,0.96398277304682,41.7610000000004,765,KIN RKHS,NA,,4,0
Rosette Leaf number (RL) split=2 train,Rosette Leaf number (RL) split=2 test,85,no_strata,0.771320781935285,0.748713790171321,1,11.4081223994487,9.45236066287776,0.571797733377263,0.886240124551208,0.909047249720739,0.914218172881358,0.964362922545724,4.59099999999853,765,KIN GBLUP,NA,,5,0
Rosette Leaf number (RL) split=2 train,Rosette Leaf number (RL) split=2 test,85,no_strata,0.770113384000032,0.749827773101098,1,11.469705995609,9.50876533942347,0.567162192005745,0.886817668930088,0.908952494799089,0.914347713699603,0.964445794335858,41.8790000000008,765,KIN RKHS,NA,,5,0
Rosette Leaf number (RL) split=3 train,Rosette Leaf number (RL) split=3 test,85,no_strata,0.722416437012149,0.73524468473926,1,12.0915008613975,8.79666981983881,0.511219092583246,0.832108558672396,0.882314566356706,0.896975171669964,0.957631768002784,4.68499999999949,765,KIN GBLUP,NA,,1,0
Rosette Leaf number (RL) split=3 train,Rosette Leaf number (RL) split=3 test,85,no_strata,0.722812791590715,0.738928627831505,1,12.1040535536219,8.85735379203294,0.510203718043029,0.865562987228877,0.884755704580359,0.898037338646184,0.959043777129992,41.9060000000009,765,KIN RKHS,NA,,1,0
Rosette Leaf number (RL) split=3 train,Rosette Leaf number (RL) split=3 test,85,no_strata,0.722416437012149,0.73524468473926,1,12.0915008613975,8.79666981983881,0.511219092583246,0.832108558672396,0.882314566356706,0.896975171669964,0.957631768002784,4.77700000000004,765,KIN GBLUP,NA,,2,0
Rosette Leaf number (RL) split=3 train,Rosette Leaf number (RL) split=3 test,85,no_strata,0.719936667842221,0.736505238211142,1,12.1464763995921,8.86374717049586,0.506764380147037,0.832108558672396,0.88235309929403,0.896839338328741,0.957582700652264,41.8060000000005,765,KIN RKHS,NA,,2,0
Rosette Leaf number (RL) split=3 train,Rosette Leaf number (RL) split=3 test,85,no_strata,0.722416437012149,0.73524468473926,1,12.0915008613975,8.79666981983881,0.511219092583246,0.832108558672396,0.882314566356706,0.896975171669964,0.957631768002784,4.69800000000032,765,KIN GBLUP,NA,,3,0
Rosette Leaf number (RL) split=3 train,Rosette Leaf number (RL) split=3 test,85,no_strata,0.722412891741546,0.735010163163096,1,12.1075100632952,8.80794511411998,0.509923939486393,0.833458393658884,0.900478703980696,0.902914555122028,0.957932914299115,41.639000000001,765,KIN RKHS,NA,,3,0
Rosette Leaf number (RL) split=3 train,Rosette Leaf number (RL) split=3 test,85,no_strata,0.722416437012149,0.73524468473926,1,12.0915008613975,8.79666981983881,0.511219092583246,0.832108558672396,0.882314566356706,0.896975171669964,0.957631768002784,4.66100000000006,765,KIN GBLUP,NA,,4,0
Rosette Leaf number (RL) split=3 train,Rosette Leaf number (RL) split=3 test,85,no_strata,0.722319658137678,0.733866870479296,1,12.1023301320363,8.81373430233502,0.510343186261045,0.829420008000518,0.880211103669326,0.895668153617434,0.956605053580369,41.5439999999999,765,KIN RKHS,NA,,4,0
Rosette Leaf number (RL) split=3 train,Rosette Leaf number (RL) split=3 test,85,no_strata,0.722416437012149,0.73524468473926,1,12.0915008613975,8.79666981983881,0.511219092583246,0.832108558672396,0.882314566356706,0.896975171669964,0.957631768002784,4.55299999999988,765,KIN GBLUP,NA,,5,0
Rosette Leaf number (RL) split=3 train,Rosette Leaf number (RL) split=3 test,85,no_strata,0.723513084300445,0.736554096872843,1,12.087311716195,8.78307118112249,0.511557713821759,0.864213152242389,0.883849164105376,0.903494652281061,0.958418571719849,41.878999999999,765,KIN RKHS,NA,,5,0
Rosette Leaf number (RL) split=4 train,Rosette Leaf number (RL) split=4 test,85,no_strata,0.740257646142812,0.730194562602671,1,11.4525904914281,8.61984616516453,0.545960513130018,0.854844819289727,0.878600139167921,0.899658541745422,0.952583488924269,4.67200000000048,765,KIN GBLUP,NA,,1,0
Rosette Leaf number (RL) split=4 train,Rosette Leaf number (RL) split=4 test,85,no_strata,0.741028409400674,0.726393247280047,1,11.447049170554,8.64193721838521,0.546399779654333,0.873870515675311,0.879121061808469,0.893605234566354,0.952570650657019,41.7240000000002,765,KIN RKHS,NA,,1,0
Rosette Leaf number (RL) split=4 train,Rosette Leaf number (RL) split=4 test,85,no_strata,0.740257646142812,0.730194562602671,1,11.4525904914281,8.61984616516453,0.545960513130018,0.854844819289727,0.878600139167921,0.899658541745422,0.952583488924269,4.69700000000012,765,KIN GBLUP,NA,,2,0
Rosette Leaf number (RL) split=4 train,Rosette Leaf number (RL) split=4 test,85,no_strata,0.743192830803584,0.73065384748741,1,11.4074556252287,8.62896606182004,0.549532216814,0.875990512755761,0.860352685042068,0.900839620628491,0.953508309297658,41.3760000000002,765,KIN RKHS,NA,,2,0
Rosette Leaf number (RL) split=4 train,Rosette Leaf number (RL) split=4 test,85,no_strata,0.740257646142812,0.730194562602671,1,11.4525904914281,8.61984616516453,0.545960513130018,0.854844819289727,0.878600139167921,0.899658541745422,0.952583488924269,4.60400000000118,765,KIN GBLUP,NA,,3,0
Rosette Leaf number (RL) split=4 train,Rosette Leaf number (RL) split=4 test,85,no_strata,0.739279328821272,0.722543071863302,1,11.485078545818,8.69663139548059,0.543380872872476,0.872288150801479,0.857547799831283,0.898815291570736,0.951847529621679,41.7869999999984,765,KIN RKHS,NA,,3,0
Rosette Leaf number (RL) split=4 train,Rosette Leaf number (RL) split=4 test,85,no_strata,0.740257646142812,0.730194562602671,1,11.4525904914281,8.61984616516453,0.545960513130018,0.854844819289727,0.878600139167921,0.899658541745422,0.952583488924269,4.57799999999952,765,KIN GBLUP,NA,,4,0
Rosette Leaf number (RL) split=4 train,Rosette Leaf number (RL) split=4 test,85,no_strata,0.741517204469377,0.727604977614251,1,11.44046138354,8.63338094647608,0.546921724084647,0.853841729039622,0.879762295944671,0.901667380827383,0.952998327975242,41.9799999999996,765,KIN RKHS,NA,,4,0
Rosette Leaf number (RL) split=4 train,Rosette Leaf number (RL) split=4 test,85,no_strata,0.740257646142812,0.730194562602671,1,11.4525904914281,8.61984616516453,0.545960513130018,0.854844819289727,0.878600139167921,0.899658541745422,0.952583488924269,4.59799999999996,765,KIN GBLUP,NA,,5,0
Rosette Leaf number (RL) split=4 train,Rosette Leaf number (RL) split=4 test,85,no_strata,0.741317039982971,0.72945188917203,1,11.444525857889,8.65709765699271,0.546599734946296,0.874029412218177,0.879227764132583,0.901295695883925,0.95273949580822,41.6580000000013,765,KIN RKHS,NA,,5,0
Rosette Leaf number (RL) split=5 train,Rosette Leaf number (RL) split=5 test,85,no_strata,0.641435139508758,0.626015665220672,1,11.4528864256207,8.34425747179292,0.408140265292896,0.782521460145451,0.860736919040298,0.88667058852571,0.953386210945166,4.74300000000039,765,KIN GBLUP,NA,,1,0
Rosette Leaf number (RL) split=5 train,Rosette Leaf number (RL) split=5 test,85,no_strata,0.642245855398177,0.630950462388092,1,11.4360663425378,8.37202495937048,0.40987743779719,0.782694204950187,0.86121124679744,0.888018122396273,0.953819200596032,41.8639999999996,765,KIN RKHS,NA,,1,0
Rosette Leaf number (RL) split=5 train,Rosette Leaf number (RL) split=5 test,85,no_strata,0.641435139508758,0.626015665220672,1,11.4528864256207,8.34425747179292,0.408140265292896,0.782521460145451,0.860736919040298,0.88667058852571,0.953386210945166,4.55900000000111,765,KIN GBLUP,NA,,2,0
Rosette Leaf number (RL) split=5 train,Rosette Leaf number (RL) split=5 test,85,no_strata,0.641601050198585,0.635777768924143,1,11.444967424661,8.36516130236367,0.408958455094385,0.78281200514311,0.86127063569214,0.88926699996233,0.953851236648647,41.4669999999987,765,KIN RKHS,NA,,2,0
Rosette Leaf number (RL) split=5 train,Rosette Leaf number (RL) split=5 test,85,no_strata,0.641435139508758,0.626015665220672,1,11.4528864256207,8.34425747179292,0.408140265292896,0.782521460145451,0.860736919040298,0.88667058852571,0.953386210945166,4.59900000000016,765,KIN GBLUP,NA,,3,0
Rosette Leaf number (RL) split=5 train,Rosette Leaf number (RL) split=5 test,85,no_strata,0.643052828778331,0.637820090920164,1,11.4249265663199,8.3417419277668,0.411026544724237,0.782694204950187,0.860631101899693,0.888176492860448,0.953721978634892,41.4310000000005,765,KIN RKHS,NA,,3,0
Rosette Leaf number (RL) split=5 train,Rosette Leaf number (RL) split=5 test,85,no_strata,0.641435139508758,0.626015665220672,1,11.4528864256207,8.34425747179292,0.408140265292896,0.782521460145451,0.860736919040298,0.88667058852571,0.953386210945166,4.58699999999953,765,KIN GBLUP,NA,,4,0
Rosette Leaf number (RL) split=5 train,Rosette Leaf number (RL) split=5 test,85,no_strata,0.641922831329816,0.629836468572081,1,11.437972140549,8.40297283919746,0.409680735874969,0.782521460145451,0.860716629544563,0.888031309274653,0.953559106646433,41.3780000000006,765,KIN RKHS,NA,,4,0
Rosette Leaf number (RL) split=5 train,Rosette Leaf number (RL) split=5 test,85,no_strata,0.641435139508758,0.626015665220672,1,11.4528864256207,8.34425747179292,0.408140265292896,0.782521460145451,0.860736919040298,0.88667058852571,0.953386210945166,4.63100000000122,765,KIN GBLUP,NA,,5,0
Rosette Leaf number (RL) split=5 train,Rosette Leaf number (RL) split=5 test,85,no_strata,0.644443190251668,0.636608378348362,1,11.4064610647393,8.34797689576375,0.412928859160343,0.800432825741999,0.87320939992566,0.896202702071188,0.959704130871822,41.5509999999995,765,KIN RKHS,NA,,5,0
Rosette Leaf number (RL) split=6 train,Rosette Leaf number (RL) split=6 test,85,no_strata,0.704973812848721,0.667751395741948,1,11.6204341740636,8.98013451746859,0.490641656422126,0.896033558061158,0.894726378323881,0.908898059951821,0.96641505513378,4.60299999999916,765,KIN GBLUP,NA,,1,0
Rosette Leaf number (RL) split=6 train,Rosette Leaf number (RL) split=6 test,85,no_strata,0.702931001005277,0.673536600499367,1,11.6584385814536,9.03632406260567,0.487304514889399,0.886082144383934,0.888298051427729,0.904731995516807,0.963327883284002,41.6930000000011,765,KIN RKHS,NA,,1,0
Rosette Leaf number (RL) split=6 train,Rosette Leaf number (RL) split=6 test,85,no_strata,0.704973812848721,0.667751395741948,1,11.6204341740636,8.98013451746859,0.490641656422126,0.896033558061158,0.894726378323881,0.908898059951821,0.96641505513378,4.66100000000006,765,KIN GBLUP,NA,,2,0
Rosette Leaf number (RL) split=6 train,Rosette Leaf number (RL) split=6 test,85,no_strata,0.707059323125241,0.678149128616769,1,11.5917552686762,8.98295589773014,0.493152718170075,0.886082144383934,0.888752314159657,0.905270959476579,0.963844742244655,42.0280000000002,765,KIN RKHS,NA,,2,0
Rosette Leaf number (RL) split=6 train,Rosette Leaf number (RL) split=6 test,85,no_strata,0.704973812848721,0.667751395741948,1,11.6204341740636,8.98013451746859,0.490641656422126,0.896033558061158,0.894726378323881,0.908898059951821,0.96641505513378,4.55000000000109,765,KIN GBLUP,NA,,3,0
Rosette Leaf number (RL) split=6 train,Rosette Leaf number (RL) split=6 test,85,no_strata,0.705777092952885,0.677543245686094,1,11.6082106999434,8.97982657272435,0.491712675597722,0.886082144383934,0.887489532470424,0.904462364405514,0.963201070930763,42.0450000000001,765,KIN RKHS,NA,,3,0
Rosette Leaf number (RL) split=6 train,Rosette Leaf number (RL) split=6 test,85,no_strata,0.704973812848721,0.667751395741948,1,11.6204341740636,8.98013451746859,0.490641656422126,0.896033558061158,0.894726378323881,0.908898059951821,0.96641505513378,4.62299999999959,765,KIN GBLUP,NA,,4,0
Rosette Leaf number (RL) split=6 train,Rosette Leaf number (RL) split=6 test,85,no_strata,0.70701015082016,0.676751688954082,1,11.5955847526483,8.96777158773033,0.492817775944658,0.888019089341463,0.897921657880742,0.905902064252852,0.964258772154084,41.8340000000007,765,KIN RKHS,NA,,4,0
Rosette Leaf number (RL) split=6 train,Rosette Leaf number (RL) split=6 test,85,no_strata,0.704973812848721,0.667751395741948,1,11.6204341740636,8.98013451746859,0.490641656422126,0.896033558061158,0.894726378323881,0.908898059951821,0.96641505513378,4.60699999999997,765,KIN GBLUP,NA,,5,0
Rosette Leaf number (RL) split=6 train,Rosette Leaf number (RL) split=6 test,85,no_strata,0.706600818589319,0.67660510437408,1,11.6007993587033,8.96741136148824,0.492361507419285,0.897689015152145,0.895995125595015,0.905280678666252,0.967243133467849,42.1170000000002,765,KIN RKHS,NA,,5,0
Rosette Leaf number (RL) split=7 train,Rosette Leaf number (RL) split=7 test,85,no_strata,0.663722098641333,0.678285256928394,1,13.2404858084556,9.96435937765113,0.387949571022853,0.79831639107608,0.85230131519596,0.909464472459048,0.950918455774477,4.72500000000036,765,KIN GBLUP,NA,,1,0
Rosette Leaf number (RL) split=7 train,Rosette Leaf number (RL) split=7 test,85,no_strata,0.665601019981476,0.678949734727526,1,13.2025899023515,9.95308487316004,0.391448085138076,0.786162391711354,0.84362529466451,0.903541450906854,0.946836084124625,41.9549999999999,765,KIN RKHS,NA,,1,0
Rosette Leaf number (RL) split=7 train,Rosette Leaf number (RL) split=7 test,85,no_strata,0.663722098641333,0.678285256928394,1,13.2404858084556,9.96435937765113,0.387949571022853,0.79831639107608,0.85230131519596,0.909464472459048,0.950918455774477,4.6309999999994,765,KIN GBLUP,NA,,2,0
Rosette Leaf number (RL) split=7 train,Rosette Leaf number (RL) split=7 test,85,no_strata,0.668292176660932,0.682066917344041,1,13.1688585748294,9.89431394775335,0.394553694193403,0.787091123249728,0.844366254819006,0.908753675774219,0.947322832216199,42.2250000000004,765,KIN RKHS,NA,,2,0
Rosette Leaf number (RL) split=7 train,Rosette Leaf number (RL) split=7 test,85,no_strata,0.663722098641333,0.678285256928394,1,13.2404858084556,9.96435937765113,0.387949571022853,0.79831639107608,0.85230131519596,0.909464472459048,0.950918455774477,4.64199999999983,765,KIN GBLUP,NA,,3,0
Rosette Leaf number (RL) split=7 train,Rosette Leaf number (RL) split=7 test,85,no_strata,0.663488954767828,0.676428627783762,1,13.2506771763709,10.0042079099331,0.38700700263282,0.787091123249728,0.844268698961231,0.901658523873818,0.947167776698121,41.6940000000013,765,KIN RKHS,NA,,3,0
Rosette Leaf number (RL) split=7 train,Rosette Leaf number (RL) split=7 test,85,no_strata,0.663722098641333,0.678285256928394,1,13.2404858084556,9.96435937765113,0.387949571022853,0.79831639107608,0.85230131519596,0.909464472459048,0.950918455774477,4.78399999999965,765,KIN GBLUP,NA,,4,0
Rosette Leaf number (RL) split=7 train,Rosette Leaf number (RL) split=7 test,85,no_strata,0.665101920628771,0.680425266310892,1,13.2124541303184,9.95040684022856,0.390538394331354,0.787573404705528,0.844656908251346,0.904840090418062,0.947430223298918,41.8109999999997,765,KIN RKHS,NA,,4,0
Rosette Leaf number (RL) split=7 train,Rosette Leaf number (RL) split=7 test,85,no_strata,0.663722098641333,0.678285256928394,1,13.2404858084556,9.96435937765113,0.387949571022853,0.79831639107608,0.85230131519596,0.909464472459048,0.950918455774477,4.55600000000049,765,KIN GBLUP,NA,,5,0
Rosette Leaf number (RL) split=7 train,Rosette Leaf number (RL) split=7 test,85,no_strata,0.66556998824121,0.677738039917345,1,13.2057546325323,9.94889935104198,0.391156303987515,0.788035352152205,0.845299230784846,0.900754505991952,0.947592867390111,41.9719999999998,765,KIN RKHS,NA,,5,0
Rosette Leaf number (RL) split=8 train,Rosette Leaf number (RL) split=8 test,85,no_strata,0.782377155098691,0.794117503595938,1,10.4305272957137,8.13466047572685,0.601460683355762,0.867967367244759,0.90740653357161,0.913120089951785,0.965962545169467,4.61700000000019,765,KIN GBLUP,NA,,1,0
Rosette Leaf number (RL) split=8 train,Rosette Leaf number (RL) split=8 test,85,no_strata,0.781663584652049,0.796863320135172,1,10.4679105920768,8.18270990111238,0.59859881229933,0.868324240575594,0.908411969895962,0.914426556436597,0.966558357157357,42.5650000000005,765,KIN RKHS,NA,,1,0
Rosette Leaf number (RL) split=8 train,Rosette Leaf number (RL) split=8 test,85,no_strata,0.782377155098691,0.794117503595938,1,10.4305272957137,8.13466047572685,0.601460683355762,0.867967367244759,0.90740653357161,0.913120089951785,0.965962545169467,4.59600000000137,765,KIN GBLUP,NA,,2,0
Rosette Leaf number (RL) split=8 train,Rosette Leaf number (RL) split=8 test,85,no_strata,0.777606209853301,0.791449859769565,1,10.5380493637226,8.23549810403363,0.593201726367303,0.868324240575594,0.90848879738261,0.913644505819684,0.966354056425155,42.1329999999998,765,KIN RKHS,NA,,2,0
Rosette Leaf number (RL) split=8 train,Rosette Leaf number (RL) split=8 test,85,no_strata,0.782377155098691,0.794117503595938,1,10.4305272957137,8.13466047572685,0.601460683355762,0.867967367244759,0.90740653357161,0.913120089951785,0.965962545169467,4.6919999999991,765,KIN GBLUP,NA,,3,0
Rosette Leaf number (RL) split=8 train,Rosette Leaf number (RL) split=8 test,85,no_strata,0.779144427601175,0.793277146932685,1,10.5113549583333,8.25624983152592,0.595260073911959,0.870369493838699,0.90862113956834,0.914123133895462,0.966642136432443,41.7369999999992,765,KIN RKHS,NA,,3,0
Rosette Leaf number (RL) split=8 train,Rosette Leaf number (RL) split=8 test,85,no_strata,0.782377155098691,0.794117503595938,1,10.4305272957137,8.13466047572685,0.601460683355762,0.867967367244759,0.90740653357161,0.913120089951785,0.965962545169467,4.62199999999939,765,KIN GBLUP,NA,,4,0
Rosette Leaf number (RL) split=8 train,Rosette Leaf number (RL) split=8 test,85,no_strata,0.780311755536423,0.795446439714571,1,10.4944326404753,8.23898972510595,0.596562213258279,0.868324240575594,0.908480182924047,0.913970445790768,0.966607575586161,42.1370000000006,765,KIN RKHS,NA,,4,0
Rosette Leaf number (RL) split=8 train,Rosette Leaf number (RL) split=8 test,85,no_strata,0.782377155098691,0.794117503595938,1,10.4305272957137,8.13466047572685,0.601460683355762,0.867967367244759,0.90740653357161,0.913120089951785,0.965962545169467,4.61000000000058,765,KIN GBLUP,NA,,5,0
Rosette Leaf number (RL) split=8 train,Rosette Leaf number (RL) split=8 test,85,no_strata,0.780416370582142,0.791137168918122,1,10.4856554060758,8.21008360570256,0.597236778014397,0.870369493838699,0.908319537153991,0.913512970318575,0.966246512827,41.969000000001,765,KIN RKHS,NA,,5,0
Rosette Leaf number (RL) split=9 train,Rosette Leaf number (RL) split=9 test,85,no_strata,0.790661916004913,0.793151638446895,1,11.2153722505031,8.58106156400801,0.608916264133544,0.85879009930594,0.888702430763581,0.920332965378666,0.965206410993143,4.65300000000025,765,KIN GBLUP,NA,,1,0
Rosette Leaf number (RL) split=9 train,Rosette Leaf number (RL) split=9 test,85,no_strata,0.790846735595084,0.795575146484138,1,11.2351021209745,8.65154000514012,0.607539079635729,0.863281188446099,0.891628524673471,0.922259007746504,0.966742300710865,41.857,765,KIN RKHS,NA,,1,0
